auction_id,experiment,date,hour,device_make,browser,yes,no
7e217480-6a52-4e39-8d0d-9b0dea622668,exposed,2020-07-03,3,Samsung SM-G975F,Chrome Mobile WebView,1,0
0a431ec7-b60a-44a2-8393-529489c6ce7f,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
8ba774fc-5119-4520-89d5-1a50b4414b2d,control,2020-07-03,15,Samsung SM-N950F,Chrome Mobile WebView,0,1
3dd09b49-9b11-45bd-ab0d-e279a8e5edc7,exposed,2020-07-03,0,Generic Smartphone,Chrome Mobile,0,1
99740d86-02c1-4cb4-aeca-827cd6f70cfb,control,2020-07-04,22,LG-$2,Facebook,1,0
a6adac76-e627-44ca-8100-1d7425083881,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
3ece6440-cdce-4ec6-af81-889813d84004,exposed,2020-07-09,10,Generic Smartphone,Chrome Mobile,1,0
4498e146-766f-464c-94ef-adfcc8fe2698,exposed,2020-07-09,6,Generic Smartphone,Chrome Mobile,1,0
cd603878-1076-40ed-83a7-305b833466c1,control,2020-07-09,19,Generic Smartphone,Chrome Mobile,0,1
f9c4603c-5ccf-4470-8e63-d1edc6fe87b2,control,2020-07-07,1,Generic Smartphone,Chrome Mobile,0,1
e2353ca7-e537-4901-a239-7fc449a35859,exposed,2020-07-05,14,LG-$2,Chrome Mobile WebView,1,0
018af862-486e-4da1-a85b-71872120e57c,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
d916efd9-631e-40aa-b2ec-e6fbeb2fcb7a,exposed,2020-07-06,4,Samsung SM-G920F,Chrome Mobile WebView,1,0
ffdfdc09-48c7-4bfb-80f8-ec1eb633602b,exposed,2020-07-03,4,Generic Smartphone,Chrome Mobile,0,1
8587653f-3aed-4ba9-b962-f376c2c196e2,control,2020-07-08,19,Generic Smartphone,Chrome Mobile,1,0
db5c65d1-c584-47a9-aa0d-e22619240dd2,control,2020-07-04,9,Samsung SM-J530F,Samsung Internet,0,1
4664292e-2a9c-421f-9a21-b971b3f97d52,control,2020-07-04,8,XiaoMi Redmi 6A,Facebook,0,1
d9ed55eb-70bd-4945-b19f-0b4d05169f7a,exposed,2020-07-04,7,FIG-LX1,Chrome Mobile WebView,1,0
de032d20-06c5-4a85-b9fe-f363230cfba4,control,2020-07-08,10,Generic Smartphone,Chrome Mobile,1,0
a7dcca18-25af-45ba-b016-43045e8000bc,control,2020-07-03,15,Samsung SM-G930F,Samsung Internet,0,1
8a9d35a5-5980-4591-82e8-1b7fa84b2af8,exposed,2020-07-05,16,Generic Smartphone,Chrome Mobile,1,0
577d8982-42dc-401d-8fc3-56e394a96782,exposed,2020-07-09,16,Generic Smartphone,Chrome Mobile,0,1
3d126856-74a9-4921-8ae8-2350705b7db5,control,2020-07-03,15,Samsung SM-A715F,Facebook,1,0
a8cffa56-53b4-4ddb-bf87-f20c75eb1f7a,exposed,2020-07-03,12,Generic Smartphone,Chrome Mobile,0,1
4958d8ee-f825-491d-9fd4-5fdf00a9ca16,exposed,2020-07-08,15,SNE-LX1,Facebook,0,1
6bbc74ed-546f-48b5-bf91-cb8888e96286,exposed,2020-07-05,9,Samsung SM-J530F,Samsung Internet,1,0
b9075369-201e-489a-97d6-74aa53cdabd0,control,2020-07-04,11,LG-$2,Chrome Mobile,1,0
54586d12-4604-4da9-b169-92b7f40a7dda,exposed,2020-07-04,10,Samsung SM-G900F,Chrome Mobile WebView,0,1
4caa5feb-42d1-4a56-a25b-d5c7c8e2e5da,exposed,2020-07-03,10,Samsung SM-J600FN,Samsung Internet,1,0
321e2198-aa78-422d-92f5-4783f7c78c1e,exposed,2020-07-09,3,Generic Smartphone,Chrome Mobile,1,0
2e3e7620-7e57-41a7-a55d-2ab7ebb7945b,control,2020-07-09,6,Generic Smartphone,Chrome Mobile,1,0
676e8827-83ba-4ab5-a452-dc4c794e5dbf,exposed,2020-07-09,11,Generic Smartphone,Chrome Mobile,0,1
375da574-ec2d-488b-855e-732dad294e51,control,2020-07-04,9,Generic Smartphone,Chrome Mobile,0,1
1630d073-e2bd-4748-9e20-32c6a2f77bdc,exposed,2020-07-10,12,Generic Smartphone,Chrome Mobile,0,1
b266d009-41a6-4d57-9a12-aa28fe724091,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile,1,0
bfaa07e5-99ed-4975-b941-057d91629a61,exposed,2020-07-08,16,Samsung SM-A202F,Chrome Mobile WebView,0,1
a8d13798-4340-4648-bc23-faf9db50d255,exposed,2020-07-09,17,Samsung SM-G965F,Chrome Mobile WebView,1,0
8aae92c5-0763-4083-85ec-ccf1b3eaadfb,exposed,2020-07-10,15,Generic Smartphone,Chrome Mobile,1,0
3e829ea4-de0b-4c91-80aa-5a9572975f75,exposed,2020-07-03,1,Samsung SM-J330FN,Samsung Internet,0,1
949484df-85bd-4f50-8eba-fdcd05a8ca50,control,2020-07-08,20,Generic Smartphone,Chrome Mobile,0,1
ab235a96-9659-4bf4-969e-b6f55800fdfd,control,2020-07-08,17,Generic Smartphone,Chrome Mobile,0,1
621a3141-36fa-48cb-95ff-e400507588fd,exposed,2020-07-04,16,Generic Smartphone,Chrome Mobile,0,1
c164494f-54fb-4e8f-b421-fc6b75fb783f,control,2020-07-04,10,DLI-L22,Facebook,0,1
81917d68-d672-42bd-83dd-a96dba48a64a,exposed,2020-07-09,18,Generic Smartphone,Chrome Mobile,0,1
9c31388f-843a-497f-a45d-4918c4a20dc9,exposed,2020-07-08,17,Samsung SM-G900F,Chrome Mobile WebView,1,0
be59f0ef-a4bc-4dc8-b7d9-1faf046986d5,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
ff82e341-b72c-4531-b87e-1e11dc35d3fc,exposed,2020-07-10,8,Samsung SM-G973F,Samsung Internet,1,0
6961f785-7636-4ed2-b7c3-eb98e94a1c1c,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
fd096dd9-a9ca-400a-89da-f659834a1072,control,2020-07-05,4,CLT-L09,Chrome Mobile,0,1
641102fd-5285-45dc-9a74-2d6d8cb31aeb,exposed,2020-07-04,10,Generic Smartphone,Chrome Mobile,1,0
41283b76-9b69-47d0-b401-00d7148ba47d,control,2020-07-03,15,Samsung SM-G950F,Facebook,1,0
d679959d-5f76-42a6-9f82-25b7f1913c51,control,2020-07-04,9,Generic Smartphone,Chrome Mobile,1,0
c0cf2c7f-29e3-4e0d-a9b5-353039067a09,exposed,2020-07-04,2,ANE-LX1,Facebook,1,0
b9b22375-5bae-4d72-aacd-3f79443e4bb0,exposed,2020-07-10,0,Generic Smartphone,Chrome Mobile,0,1
dcb52c98-fc2d-4152-8180-78dd86ad2e4c,control,2020-07-09,16,Generic Smartphone,Chrome Mobile,1,0
67d06c4c-9642-431f-902d-115baf15ef81,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
a9ae870a-0366-40db-b28b-ea5e6ec79dce,exposed,2020-07-05,14,Generic Smartphone,Chrome Mobile,1,0
eb313fdd-f707-419f-a634-d8c4fcf44321,control,2020-07-06,8,Generic Smartphone,Chrome Mobile,1,0
f04af38d-ada9-4f4d-a389-4ff7fee16821,exposed,2020-07-07,22,Generic Smartphone,Chrome Mobile,0,1
bc58ae09-99ec-4b81-8fd8-c19ec8c619c8,exposed,2020-07-09,8,Generic Smartphone,Chrome Mobile,1,0
33a6fe42-961e-4f91-abd3-215ee08d1773,exposed,2020-07-08,15,VOG-L29,Facebook,0,1
ec4c1cde-1e93-4b47-b5ea-9f31b8cc5295,control,2020-07-04,11,iPhone,Chrome Mobile iOS,1,0
b3d2dcda-723f-400f-8ddf-41b54a89579e,control,2020-07-09,18,Generic Smartphone,Chrome Mobile,0,1
ffb176df-ecd2-45d3-b05f-05b173a093a7,exposed,2020-07-04,1,Generic Smartphone,Chrome Mobile,1,0
283a7e05-c77d-4bf7-894e-2a1a4bf0d9ad,exposed,2020-07-09,5,Generic Smartphone,Chrome Mobile,1,0
f3a0afa6-0f90-489f-b577-78f6e0c044d3,exposed,2020-07-07,20,Samsung SM-G970F,Chrome Mobile WebView,1,0
3d8f2180-0787-40a7-9566-62d16f672882,exposed,2020-07-09,4,Samsung SM-G975F,Chrome Mobile WebView,0,1
585a6caf-04de-4325-8437-a4a7e4a65f65,exposed,2020-07-06,6,Generic Smartphone,Chrome Mobile,1,0
32fcfa6d-bde7-4e59-982f-c0812fb38098,control,2020-07-03,15,Samsung SM-G973F,Facebook,0,1
03ee1780-1fa3-4bec-926c-d543a81a6653,exposed,2020-07-04,11,Samsung SM-G981B,Chrome Mobile WebView,1,0
5473c0f3-8c0e-4fc9-bc42-e363d149320c,control,2020-07-10,16,Samsung SM-A320FL,Samsung Internet,1,0
ef334830-f200-4c1b-aea2-b01b96ca0950,exposed,2020-07-03,12,Generic Smartphone,Chrome Mobile,0,1
78e0a3aa-a76f-4e9d-ad56-b62f1f50f96c,exposed,2020-07-04,15,Generic Smartphone,Chrome Mobile WebView,0,1
5fe02e55-2d8a-4117-9895-e24fd3eba6ae,control,2020-07-08,16,Samsung SM-A405FN,Samsung Internet,1,0
e3d59e20-ea87-4c11-8010-9412dd27e640,exposed,2020-07-08,19,Generic Smartphone,Chrome Mobile WebView,0,1
7748f140-0944-4d10-a939-961a4fbf5692,control,2020-07-08,13,Samsung SM-G975F,Facebook,0,1
fa05affe-6df6-47d6-836f-eb8d446ec643,control,2020-07-07,16,Generic Smartphone,Chrome Mobile,0,1
85bd4f2e-5918-4cd2-87ad-a8f7af4c6b96,exposed,2020-07-05,6,Generic Smartphone,Chrome Mobile,1,0
613fee65-7077-4e52-bbb9-4796fa72e386,exposed,2020-07-05,8,Samsung SM-G960F,Chrome Mobile,0,1
e361839d-bee0-4b2a-b0e4-c0a5c0da27a8,exposed,2020-07-04,18,Generic Smartphone,Chrome Mobile,1,0
d30eec6b-e740-432d-878b-d7debb941b40,control,2020-07-05,9,Generic Smartphone,Chrome Mobile,1,0
bdb87f74-b7ed-42bb-9f8e-9efe55cb25d6,exposed,2020-07-05,15,Generic Smartphone,Chrome Mobile,1,0
ed1721f1-5cf4-4359-b135-8f3dc8de93f5,exposed,2020-07-06,2,Nokia undefined$2$3,Chrome Mobile,1,0
a9a0aa88-f2bf-44a5-8d33-2c77e56f559a,control,2020-07-05,5,Generic Smartphone,Chrome Mobile,1,0
af147643-56d6-4f28-9224-4537248b3f49,exposed,2020-07-08,7,Generic Smartphone,Chrome Mobile,1,0
cca8a3c4-a143-4236-8aa0-bb8c1c218155,exposed,2020-07-06,5,Samsung SM-J330FN,Samsung Internet,0,1
f617de1c-2091-43f3-8133-cb10499c0965,control,2020-07-05,19,Samsung SM-G973F,Samsung Internet,0,1
023458f7-122d-475f-9525-1b9a3cc7a033,control,2020-07-03,15,MRD-LX1,Facebook,0,1
b847ef6d-7b4c-4e77-af59-a3a081d6d6e1,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
d2640f97-16a9-471e-bcb7-8d1b7967f92e,control,2020-07-08,15,Generic Smartphone,Chrome Mobile,0,1
0ad6d944-b1d2-472b-96f4-b99f451b28c1,exposed,2020-07-08,22,Generic Smartphone,Chrome Mobile,0,1
14533ab4-b8da-41b5-a6b8-92a8ccc86163,control,2020-07-09,15,Generic Smartphone,Chrome Mobile,0,1
01d44c23-d255-4ff4-ae23-752834801bc8,exposed,2020-07-03,14,Generic Smartphone,Chrome Mobile,0,1
4796d66c-1849-4a31-bb38-75b0d41d566c,exposed,2020-07-06,9,Generic Smartphone,Chrome Mobile,0,1
85ca2873-a9d0-471c-a449-b420368cebb1,control,2020-07-08,18,Samsung SM-A202F,Samsung Internet,1,0
de09926b-944f-45a9-aff0-b91d2e127d85,control,2020-07-09,20,Samsung SM-G973F,Facebook,0,1
c479f738-e733-4ba6-abf7-961d0112febf,exposed,2020-07-09,9,Generic Smartphone,Chrome Mobile WebView,1,0
11396a6c-4075-4918-bd1a-83fdef15709f,control,2020-07-08,22,Samsung SM-G950F,Facebook,1,0
aec7e329-9e88-431d-ba7e-053b39724712,exposed,2020-07-08,5,Pixel 2,Chrome Mobile WebView,0,1
d75950d4-6cda-45f6-a5d9-6d6449c96059,control,2020-07-09,4,Generic Smartphone,Chrome Mobile,0,1
7c14f50e-f7c5-4eb5-81ec-64e3e7f07a79,control,2020-07-10,8,Samsung SM-G973F,Chrome Mobile WebView,1,0
284aa64e-2958-4b95-bc5d-d47b298d0ec4,exposed,2020-07-05,7,Generic Smartphone,Chrome Mobile,0,1
6d7bc840-4247-4d7c-b135-81a2ce9d2a27,control,2020-07-03,15,MAR-LX1A,Facebook,0,1
0ae26cd6-a8c9-4fe3-b561-4a405d4bf0e4,control,2020-07-03,15,Samsung SM-A202F,Chrome Mobile WebView,1,0
5980b553-b284-4bad-ab08-c8f9f032342c,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
0429d8ae-374e-46e8-83a6-eba1c36aefb1,exposed,2020-07-05,19,Generic Smartphone,Chrome Mobile,0,1
604c7a27-a814-41e0-bf6e-d0315beea85c,exposed,2020-07-08,18,Generic Smartphone,Chrome Mobile,0,1
7d8376bc-6f71-47c3-9c86-a938bc5d0596,exposed,2020-07-03,0,Generic Smartphone,Chrome Mobile,1,0
879959a8-33d9-4b17-aab5-cf5bdfb3dcde,exposed,2020-07-03,8,Samsung SM-G920F,Chrome Mobile WebView,1,0
3f1aff10-8d95-485d-96ef-9809ce0e856f,exposed,2020-07-04,7,Generic Smartphone,Chrome Mobile,0,1
16dfd9e0-e990-4336-a842-65a7f0513f7a,exposed,2020-07-04,9,Generic Smartphone,Chrome Mobile,1,0
e90173a7-d835-417b-9319-55e95dc791ca,control,2020-07-07,9,Samsung SM-G935F,Facebook,1,0
19548e79-bf25-4570-b8ca-54e8e28590f0,exposed,2020-07-03,1,Generic Smartphone,Chrome Mobile,0,1
9ae9ca18-6562-4ef7-a9e4-b28fdcac1c42,control,2020-07-04,17,Generic Smartphone,Chrome Mobile,1,0
fa5904d7-dd6f-4407-8629-398d22a4c200,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
71cedc9a-cef8-4a84-bf6e-cf8b4add592a,control,2020-07-04,11,Generic Smartphone,Chrome Mobile,1,0
0aaf0e53-0aef-48e1-86b8-77a751b6ad2b,control,2020-07-08,14,Generic Smartphone,Chrome Mobile,1,0
0365730f-39d3-461d-b7a5-dadffa0b2884,exposed,2020-07-09,8,Generic Smartphone,Chrome Mobile,0,1
0f5bfe2f-cd24-497d-9cec-e8f935665bf2,control,2020-07-05,0,Generic Smartphone,Chrome Mobile,1,0
a41d7241-755a-4fa2-bd56-bee69e6580c1,control,2020-07-06,7,Nokia$2$3,Chrome Mobile WebView,1,0
49e7690d-4825-499c-9553-756af3198a10,control,2020-07-07,10,Generic Smartphone,Chrome Mobile,1,0
7ec2fb51-2043-4484-b9a0-a7243846739a,exposed,2020-07-09,21,Samsung SM-G975F,Samsung Internet,0,1
be8b07ec-d125-4a6f-9af7-8062026cc6c2,control,2020-07-03,15,Samsung SM-G920F,Chrome Mobile WebView,0,1
73fe9c6d-6ea9-4fb4-a648-82bb846301dd,exposed,2020-07-06,4,Generic Smartphone,Chrome Mobile,1,0
e3a61a83-ee6e-420a-a872-a776b4f809b1,exposed,2020-07-08,15,Samsung SM-A202F,Samsung Internet,0,1
046644f4-b30c-48f9-b069-f804a97b77d9,exposed,2020-07-05,2,Generic Smartphone,Chrome Mobile WebView,1,0
8fcc1807-2048-42c8-be64-e5ce4e00f23d,exposed,2020-07-03,10,EVR-N29,Chrome Mobile WebView,0,1
fa3bf20f-fb92-41e5-8d01-8b243ef06391,exposed,2020-07-10,8,Generic Smartphone,Chrome Mobile,0,1
dcc2ff5c-3111-42c7-9c89-d68b61601765,control,2020-07-04,20,Generic Smartphone,Chrome Mobile,0,1
2ef0b547-cc9f-4604-b391-96529fdd653b,control,2020-07-10,9,Samsung SM-G950F,Chrome Mobile WebView,0,1
eab088f9-0e83-4b76-a67d-08c7d633cfb5,exposed,2020-07-06,8,Pixel 3a,Chrome Mobile WebView,1,0
8b59d2aa-52bf-4816-b60c-a92b187a6e5b,control,2020-07-03,15,Samsung SM-A320FL,Samsung Internet,0,1
b5ea386e-eb3e-448c-aa82-ffa1e1da483e,control,2020-07-04,9,Samsung SM-G935F,Facebook,0,1
4d30e931-688a-4a10-ab3a-930c0096549f,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
d2e6597d-0a21-49ec-bde7-5ad7b7c294b1,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
266ca28b-d046-44e1-8501-fe119cfcb5b7,exposed,2020-07-05,13,Samsung SM-G965F,Samsung Internet,1,0
e51ef816-c10d-4d76-8296-1ebfa8d19d29,exposed,2020-07-05,8,Generic Smartphone,Chrome Mobile,0,1
c9589816-924b-4c27-bdd6-d5d4a438495d,control,2020-07-08,5,Generic Smartphone,Chrome Mobile,0,1
5e398ffb-e595-40fb-8fe9-8fd879b0df2e,exposed,2020-07-09,17,Generic Smartphone,Chrome Mobile,0,1
2d425dc0-4158-42b0-8689-e7c63d726930,exposed,2020-07-10,2,Nokia$2$3,Chrome Mobile WebView,0,1
4163c9b9-36ac-4612-ba69-5dba3cb71513,control,2020-07-05,18,Samsung SM-J320FN,Chrome Mobile,0,1
d316a958-1f28-417d-a71b-77212d7e7703,exposed,2020-07-10,10,Nokia undefined$2$3,Chrome Mobile,0,1
c9378fed-ed99-4499-9266-94efa1896fe9,control,2020-07-04,13,Samsung SM-A530F,Samsung Internet,0,1
04bb7622-8ac6-4cf8-bbab-31cd31698fe7,control,2020-07-03,15,Samsung SM-G973F,Facebook,0,1
a730ff93-b20f-4a23-b703-7c5becca5aac,exposed,2020-07-08,4,Generic Smartphone,Chrome Mobile,1,0
3413350e-0885-4d5f-b40e-7bc05a9c3ec1,control,2020-07-03,15,Samsung SM-A705FN,Facebook,0,1
c080c340-5287-44b3-9469-ffc4b4889cec,exposed,2020-07-09,20,Generic Smartphone,Chrome Mobile,1,0
8e888784-60b7-4655-9a8e-5f3cee1b1cf5,exposed,2020-07-07,9,Samsung SM-G900F,Samsung Internet,0,1
a28aef14-c9e0-4056-990c-83af22f28fba,control,2020-07-03,15,Samsung SM-G960F,Chrome Mobile WebView,0,1
f32cd9f2-976a-41a4-873a-0cc074b7db53,control,2020-07-03,15,Samsung SM-G930F,Samsung Internet,1,0
f742b01c-8bde-49bf-b2fe-fbe54e7e0092,exposed,2020-07-04,1,Generic Smartphone,Chrome Mobile,1,0
a10f359f-02a7-46eb-857b-bd81f9887a77,exposed,2020-07-04,11,Generic Smartphone,Chrome Mobile,1,0
969b46ce-480b-476f-88ee-4f4c1d909597,control,2020-07-10,15,Samsung SM-G960F,Facebook,1,0
06bb6061-5e5e-4cd7-a03b-8df818a990b5,exposed,2020-07-05,0,Generic Smartphone,Chrome Mobile WebView,0,1
dd83a8b9-a95e-4f4e-ab4e-71bf94104aa8,exposed,2020-07-04,11,Samsung SM-A600FN,Chrome Mobile WebView,0,1
a98ffc07-6388-48ec-b8dd-1d9f77fd07d3,exposed,2020-07-09,22,Samsung SM-A600FN,Chrome Mobile WebView,1,0
8f20687c-c07f-4053-bd1e-835b8757d512,control,2020-07-09,13,Samsung SM-G986B,Chrome Mobile WebView,0,1
a2692767-7d5b-4bba-8587-18a2f7d3666a,control,2020-07-04,17,Generic Smartphone,Chrome Mobile,0,1
ab56a90a-56aa-41de-be3e-25e04a3424fb,control,2020-07-08,19,Samsung SM-A105FN,Samsung Internet,1,0
e7063785-87a7-46ca-89cc-6535cbedffbb,control,2020-07-09,14,Samsung SM-G973F,Facebook,0,1
67f0bcc8-e606-4746-8add-6204619dbd9c,exposed,2020-07-03,8,Generic Smartphone,Chrome Mobile,1,0
64beba58-5f3b-4de3-8c81-0cb5ece67c5d,exposed,2020-07-04,9,Generic Smartphone,Chrome Mobile,1,0
54a62f37-0c4d-4300-a063-1c6aa99244e5,control,2020-07-03,15,iPhone,Mobile Safari,0,1
ab1630f0-4369-46f3-8d26-304329116ee0,exposed,2020-07-09,6,Generic Smartphone,Chrome Mobile,0,1
8b548c31-77ed-4cf9-a121-b9872f6f23c7,exposed,2020-07-09,18,Samsung SM-J330FN,Samsung Internet,1,0
ab3c787f-18e2-4f6d-abed-c2df42e1fa61,control,2020-07-09,9,Samsung SM-A105FN,Samsung Internet,1,0
a5852bd3-0f1b-48ed-b95d-a336510908c6,control,2020-07-10,15,Samsung $2,Samsung Internet,1,0
4fcf0072-c0d6-4f6a-afe5-23f88a2438d1,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
3c47e2ff-0188-4e56-91a0-ac70802df3a4,control,2020-07-07,3,Samsung SM-J330G,Facebook,0,1
95d3a4df-6c4b-46d7-a597-3a46a1bab21a,exposed,2020-07-10,0,Generic Smartphone,Chrome Mobile WebView,1,0
84baf14e-2f9f-4d96-bcb5-ea23f4a37325,control,2020-07-10,7,Generic Smartphone,Chrome Mobile,0,1
458468a6-1216-430d-8fd8-c4ef0e565e72,control,2020-07-09,11,Generic Smartphone,Chrome Mobile,1,0
d2005084-1cb7-48f2-8215-4c9c86e7e516,control,2020-07-10,6,Samsung SM-G950F,Facebook,0,1
e8a78543-8576-44cc-9208-dc44ed7b48e5,exposed,2020-07-06,6,Generic Smartphone,Chrome Mobile,0,1
e55ac30f-9267-4cf8-bc86-3886f4b584b1,control,2020-07-04,11,Samsung SM-G970F,Facebook,1,0
f79c2e9e-afde-4c59-8a7a-e992cc18e4c6,exposed,2020-07-10,5,Samsung SM-G960F,Samsung Internet,0,1
77b8683b-f545-4153-b100-4d7caa94f2d5,exposed,2020-07-06,7,Generic Smartphone,Chrome Mobile,0,1
e1c67cf9-e563-4442-a9e9-4d80e8396446,control,2020-07-03,15,Samsung SM-A530F,Samsung Internet,0,1
be9dc042-16cf-449b-a0d6-03bc46c1f18b,exposed,2020-07-08,19,Generic Smartphone,Chrome Mobile,1,0
f81caf31-9961-4c31-954b-4ce19cf9b188,control,2020-07-10,4,Samsung SM-A715F,Samsung Internet,1,0
344a189d-4970-4b73-84c7-17231eade90e,exposed,2020-07-08,17,LG-$2,Chrome Mobile WebView,1,0
96b855a6-b831-41ee-93d8-869a4c57848c,control,2020-07-05,7,Samsung SM-G977B,Facebook,1,0
5bb738ab-fade-4368-ae39-5f1a0960e125,control,2020-07-09,1,Generic Smartphone,Chrome Mobile,1,0
f934ff31-f037-4ed2-b19a-ff447aea2ad3,control,2020-07-07,17,iPhone,Mobile Safari UI/WKWebView,0,1
408d0f9a-51de-4603-aa29-278ddba29be8,exposed,2020-07-03,10,Samsung SM-G973F,Samsung Internet,0,1
fa15c8d5-3e39-4250-92ca-51bdf4e5a951,exposed,2020-07-08,19,Generic Smartphone,Chrome Mobile,0,1
dba77d19-8b4f-43f1-99b4-9503e3467432,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
234d896d-60d3-47f8-aa4d-389e81f280ec,exposed,2020-07-10,0,Generic Smartphone,Chrome Mobile,1,0
512b92ea-ed2e-4667-8bbe-d5d821c835bb,exposed,2020-07-08,15,Generic Smartphone,Chrome Mobile,0,1
74322817-0132-43d0-a7ee-368bd2587dc4,control,2020-07-04,0,XiaoMi MI 8 Pro,Facebook,1,0
a69c0804-8767-4cd2-933f-4c749f22c9d7,exposed,2020-07-10,4,I3312,Facebook,0,1
b2871417-e53c-49a2-86e1-8b19ac9e57d7,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
c87f417b-b07b-4f30-bf14-6114216a0c64,exposed,2020-07-08,22,Generic Smartphone,Chrome Mobile,0,1
e3e1430c-21f4-4c8d-aca0-0798637bb2ce,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
5ef50318-b9ef-4ae1-9569-5eb368fabdf1,exposed,2020-07-07,9,Generic Smartphone,Chrome Mobile,1,0
95ecf46d-b3d2-46c3-b3ad-14ce40a9ebc4,control,2020-07-10,14,iPhone,Mobile Safari UI/WKWebView,0,1
d67b73d4-077e-437e-a046-0d6973fe12c8,exposed,2020-07-08,15,PRA-LX1,Facebook,0,1
5d1ef0a2-ad46-4a78-b8dc-2167e0b44749,exposed,2020-07-07,18,Generic Smartphone,Chrome Mobile,0,1
089b6e4b-ab64-4200-9f64-784ddea9dffb,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile,1,0
83e913ff-69cf-4a38-b22b-81bc7d6c8976,exposed,2020-07-08,22,Samsung SM-G980F,Facebook,0,1
54d074db-722b-4c73-9501-0f2175257d2b,exposed,2020-07-06,3,Generic Smartphone,Chrome Mobile,0,1
b4eba3d3-4308-4ec3-a91f-ccbc76408353,exposed,2020-07-05,12,Samsung SM-G960F,Facebook,1,0
228e5645-cd44-4fb3-9715-36942faefa5e,exposed,2020-07-04,14,Samsung SM-G960F,Chrome Mobile WebView,1,0
eb96fa6a-7d67-4648-bad4-1b9fbcfac072,control,2020-07-06,1,Samsung SM-J600FN,Samsung Internet,0,1
ecdd7460-b216-41ff-b44a-7ccc7169300a,control,2020-07-03,15,Samsung SM-G981B,Facebook,1,0
26a031c0-d137-4ea7-813a-513831409aaa,exposed,2020-07-03,7,LYA-L09,Chrome Mobile WebView,0,1
0b3e05e0-b0e0-4815-9a22-3fd4552f4883,exposed,2020-07-08,21,Generic Smartphone,Chrome Mobile WebView,0,1
4e013f88-ee69-49b8-955d-c661d491a450,exposed,2020-07-07,17,Samsung SM-G980F,Samsung Internet,0,1
8ca5ee31-c6f0-4961-82b7-6ba0dbb904b1,exposed,2020-07-08,18,Generic Smartphone,Chrome Mobile,0,1
e74adbd7-5403-45af-90a5-13be805ffbdf,exposed,2020-07-04,15,Generic Smartphone,Chrome Mobile,0,1
af0af3ef-c956-43d9-aa39-08be49ef9b4c,control,2020-07-03,15,Samsung SM-A405FN,Samsung Internet,1,0
3e33f885-d358-4738-aab9-78244052fc21,exposed,2020-07-06,3,Samsung SM-G970F,Samsung Internet,1,0
cde53473-e0b7-4246-a173-495c8857de01,control,2020-07-07,5,Nokia undefined$2$3,Chrome Mobile,0,1
0fffe0e4-1886-4d63-9b68-1f0d7ca0359b,control,2020-07-09,12,Generic Smartphone,Chrome Mobile,1,0
92b5d593-a8bf-49a0-9bc5-58b78fa5ae37,exposed,2020-07-08,12,Samsung SM-G610F,Chrome Mobile WebView,0,1
f2ba9aee-4c90-41c1-85b8-340611a851c9,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
cb7d4819-501d-471c-ad2b-f4f945eb411e,control,2020-07-09,19,Samsung SM-G960F,Samsung Internet,1,0
0332a7f7-0336-4d48-96ad-75da00d916c0,control,2020-07-04,16,Generic Smartphone,Chrome Mobile,1,0
9e91a439-8847-4177-9341-dd9fce45f151,control,2020-07-05,21,Generic Smartphone,Chrome Mobile,1,0
8f0066f3-00b6-4ad3-98d3-745a80b900fe,exposed,2020-07-07,4,Generic Smartphone,Chrome Mobile,0,1
e936d20a-2cfc-45e0-982f-47e33ec87567,exposed,2020-07-08,8,Samsung SM-A750GN,Samsung Internet,0,1
69c4fa59-5fcc-4519-bc84-c1aaab2b38f6,control,2020-07-04,14,Samsung SM-A600FN,Samsung Internet,1,0
e373d3d0-5aad-41f7-af4f-0d892b2f9cc3,exposed,2020-07-08,7,Samsung SM-N976B,Facebook,1,0
e553a07d-190b-4a43-92b1-3a72f2d3a0bd,control,2020-07-07,7,Generic Smartphone,Chrome Mobile,1,0
3cfa4d93-6459-42f1-963b-7d3215bf3711,exposed,2020-07-08,15,Generic Smartphone,Chrome Mobile WebView,0,1
bc31e71b-9e4b-4212-a9b4-9e637093c86e,exposed,2020-07-08,16,Generic Smartphone,Chrome Mobile,1,0
